founder_uuid,rendered_text
3ff7a96a-4c4e-4e3d-bbec-87c5b34617b0,"industry: Government Policy & Legal Services
educations: education_1: degree=MBA; qs_ranking=26 | education_2: degree=JD; field=Law; qs_ranking=11 | education_3: degree=BA; field=Government; qs_ranking=102
jobs: job_1: duration=2-3; industry=Government Policy & Legal Services; role=General Counsel | job_2: company_size=201-500 employees; duration=<2; industry=Research Services & Market Analysis; role=Senior Director | job_3: company_size=1001-5000 employees; duration=<2; industry=Government Policy & Legal Services; role=Judiciary & Homeland Security Policy Counsel | job_4: company_size=1001-5000 employees; duration=<2; industry=Legal Services & Law Firms; role=Litigation Associate (Products Liability) | job_5: duration=2-3; industry=Government Policy & Legal Services; role=Counsel, Chief Republican Nominations Counsel | job_6: duration=<2; industry=Government Policy & Legal Services; role=Special Assistant | job_7: company_size=1001-5000 employees; duration=6-9; industry=Legal Services & Law Firms; role=Litigation Associate | job_8: duration=<2; industry=Government Policy & Legal Services; role=Law Clerk | job_9: company_size=201-500 employees; duration=<2; industry=Publishing; role=Reporter"
677f9860-37de-4e07-9737-07680970f551,"industry: IT Services & Digital Solutions
educations: education_1: degree=BS; field=Computers and Mathematics and Physics; qs_ranking=200+
jobs: job_1: company_size=51-200 employees; duration=<2; industry=Software Development; role=VP (Customer Solutions) | job_2: company_size=51-200 employees; duration=2-3; industry=Software Development; role=VP (Engineering) | job_3: company_size=11-50 employees; duration=4-5; industry=Telecommunications Services; role=Co-Founder, CTO | job_4: duration=<2; role=Co-Founder, CEO | job_5: company_size=10001+ employees; duration=<2; industry=Telecommunications Services; role=Solution Architect | job_6: duration=<2; role=Co-Founder, CTO"
4c765c53-0fff-4995-b837-d714429d5856,"industry: Technology, Information & Internet Platforms
educations: education_1: degree=BA; field=Sociology; qs_ranking=61
jobs: job_1: duration=<2; role=Senior VP (Marketing) | job_2: company_size=501-1000 employees; duration=<2; industry=General Retail & Consumer Goods; role=SVP (Marketing, CRM, Analytics & Demand Management) | job_3: company_size=501-1000 employees; duration=<2; industry=General Retail & Consumer Goods; role=SVP (Marketing) | job_4: company_size=501-1000 employees; duration=2-3; industry=General Retail & Consumer Goods; role=VP (Marketing) | job_5: company_size=501-1000 employees; duration=4-5; industry=General Retail & Consumer Goods; role=Marketing Chief of Staff | job_6: company_size=501-1000 employees; duration=4-5; industry=General Retail & Consumer Goods; role=Director (Website & Email Marketing) | job_7: company_size=501-1000 employees; duration=4-5; industry=General Retail & Consumer Goods; role=Email Marketing Manager"
b5d8c7ad-7eca-478c-ae30-459982c7af7f,"industry: Wellness & Community Health
educations: education_1: degree=Bachelor; field=Physical Therapy; qs_ranking=200+ | education_2: degree=Workshop; qs_ranking=4
jobs: job_1: company_size=11-50 employees; duration=<2; industry=Sports Teams & Leagues; role=Co-Founder | job_2: company_size=11-50 employees; duration=6-9; industry=Wellness & Community Health; role=Professor | job_3: company_size=11-50 employees; duration=6-9; industry=Wellness & Community Health; role=Speaker | job_4: duration=>9; role=Founder | job_5: duration=<2; industry=Clinical & Diagnostic Healthcare; role=Co-Founder"
4021c60a-a68d-4e7a-b81d-1a95b47f5b88,"industry: Internet Media & Publishing
educations: education_1: degree=Bachelor; field=Computer Science; qs_ranking=15 | education_2: qs_ranking=35 | education_3: qs_ranking=200+
jobs: job_1: duration=2-3; industry=Internet Media & Publishing; role=Founder | job_2: duration=<2; industry=Broadcast Media Production & Distribution; role=Founder | job_3: company_size=1001-5000 employees; duration=<2; industry=Publishing; role=Writer | job_4: company_size=1001-5000 employees; duration=4-5; industry=Publishing; role=Columnist | job_5: company_size=501-1000 employees; duration=6-9; industry=Internet Media & Publishing; role=Columnist | job_6: duration=2-3; industry=Financial Services; role=Owner | job_7: duration=<2; industry=Venture Capital & Private Equity; role=Partner | job_8: company_size=201-500 employees; duration=<2; industry=Software Development; role=CEO, Founder, Board Member | job_9: company_size=10001+ employees; duration=<2; industry=Management, Strategy & Professional Services; role=EVP | job_10: duration=2-3; role=Founder | job_11: company_size=1001-5000 employees; duration=2-3; industry=Entertainment & Live Arts; role=Online Producer
acquisitions: acquisition_1: acquired_by_well_known=False; price_usd=Undisclosed"
e10335ac-bcda-4513-b79d-b3a738132b49,"industry: Human Resources & Talent Services
educations: education_1: degree=MS; field=Information Technology; qs_ranking=200+ | education_2: degree=BS; field=Finance; qs_ranking=200+
jobs: job_1: company_size=1001-5000 employees; duration=<2; industry=Real Estate & Leasing; role=Director (Talent Operations) | job_2: company_size=1001-5000 employees; duration=<2; industry=Internet Media & Publishing; role=Senior Manager (Global Recruitment Strategy & Operations) | job_3: company_size=1001-5000 employees; duration=<2; industry=Internet Media & Publishing; role=Global Talent Acquisition Operations & Systems Manager | job_4: company_size=1001-5000 employees; duration=<2; industry=Internet Media & Publishing; role=Program Manager (Global Talent Acquisition Operations) | job_5: company_size=10001+ employees; duration=<2; industry=Chemical & Pharmaceutical Manufacturing; role=Corporate Recruiter | job_6: company_size=5001-10000 employees; duration=<2; industry=Software Development; role=Senior Technical Recruiter | job_7: company_size=1001-5000 employees; duration=2-3; industry=Internet Media & Publishing; role=Senior Technical Recruiter | job_8: duration=6-9; role=Co-Founder | job_9: company_size=1001-5000 employees; duration=<2; industry=Software Development; role=Senior Staffing Professional | job_10: company_size=1001-5000 employees; duration=4-5; industry=Internet Media & Publishing; role=Senior Technical Recruiter, Contractor | job_11: company_size=5001-10000 employees; duration=<2; industry=Software Development; role=Technical Corporate Recruiter (Contract) | job_12: company_size=11-50 employees; duration=2-3; industry=Human Resources & Talent Services; role=Senior Technical Recruiter | job_13: company_size=10001+ employees; duration=2-3; industry=Financial Services; role=Tech Support, DBA, Project Manager"
705d2e79-3cc7-486e-a106-ebe2f22137cd,"industry: Government Policy & Legal Services
jobs: job_1: company_size=2-10 employees; duration=<2; industry=Aerospace, Defense & Ship/Space; role=Co-Founder, CEO | job_2: duration=<2; role=Strategic Advisor | job_3: company_size=11-50 employees; duration=<2; industry=Management, Strategy & Professional Services; role=Business Consultant | job_4: company_size=201-500 employees; duration=<2; industry=General Retail & Consumer Goods; role=Interim Group Head of Information Technology | job_5: duration=4-5; role=Head of IT | job_6: company_size=myself only employees; duration=<2; role=Technology Consultant | job_7: company_size=501-1000 employees; duration=2-3; industry=Personal Care & Cosmetics; role=Service Delivery & Infrastructure Manager"
f0ddbc71-e67b-4b22-b40e-ad08f8f7a6b7,"industry: Higher Education & Research
educations: education_1: degree=PhD; field=Electrical Engineering; qs_ranking=70 | education_2: degree=BS, MS; qs_ranking=192
jobs: job_1: company_size=1001-5000 employees; duration=>9; industry=Higher Education & Research; role=Professor"
34fa398e-e48a-4c3d-9439-32561d235237,"industry: Research Services & Market Analysis
educations: education_1: degree=Bachelor; field=Government; qs_ranking=1
jobs: job_1: company_size=10001+ employees; duration=>9; industry=Higher Education & Research; role=Professor | job_2: duration=>9; industry=Clinical & Diagnostic Healthcare; role=Medical Director (Psychiatric Rehabilitation) | job_3: duration=>9; industry=Clinical & Diagnostic Healthcare; role=Director (Neurocognitive Assessment Laboratory) | job_4: duration=<2; industry=Higher Education & Research; role=Visiting Professor (Cognitive Science) | job_5: duration=4-5; role=Coordinator (fMRI Studies) | job_6: duration=4-5; industry=Clinical & Diagnostic Healthcare; role=Director (Outpatient Division) | job_7: duration=4-5; industry=Clinical & Diagnostic Healthcare; role=Chief (Mental Hygiene Clinic) | job_8: duration=>9; industry=Clinical & Diagnostic Healthcare; role=Associate Chief (Clinical Research) | job_9: company_size=1001-5000 employees; duration=2-3; industry=Higher Education & Research; role=Medical Student"
f97ea9a3-f413-45e3-9d41-a3332b5fb57c,"industry: Software Development
educations: education_1: degree=BTech; field=Computer Engineering; qs_ranking=200+
jobs: job_1: company_size=10001+ employees; duration=<2; industry=Software Development; role=Senior Delivery Manager | job_2: company_size=10001+ employees; duration=2-3; industry=IT Services & Digital Solutions; role=Manager | job_3: company_size=10001+ employees; duration=6-9; industry=IT Services & Digital Solutions; role=Technical Lead | job_4: company_size=10001+ employees; duration=6-9; industry=IT Services & Digital Solutions; role=Senior Software Engineer | job_5: company_size=5001-10000 employees; duration=4-5; industry=Financial Services; role=Technical Consultant"
1a24793e-5df4-401d-910e-9314fbbeb28d,"industry: Software Development
educations: education_1: degree=MSc; field=Computer Engineering; qs_ranking=200+ | education_2: degree=BSc; field=Computer Engineering; qs_ranking=200+
jobs: job_1: company_size=201-500; duration=<2; industry=IT Services & Digital Solutions; role=Senior Full-Stack Software Engineer (Java & JS) | job_2: company_size=11-50; duration=<2; industry=Software Development; role=Full-Stack Software Engineer (GIS) | job_3: company_size=5001-10000; duration=<2; industry=Higher Education & Research; role=Academic Assistant | job_4: company_size=201-500; duration=<2; industry=Research Services & Market Analysis; role=Visiting Researcher | job_5: duration=<2; industry=IT Services & Digital Solutions; role=Software Developer"
11877df6-3056-498b-b884-e45496d7c67d,"industry: Management, Strategy & Professional Services
educations: education_1: degree=MBA; field=Finance and New Ventures; qs_ranking=200+ | education_2: degree=MS; field=Computer Science; qs_ranking=200+ | education_3: degree=BE; field=Computer Science; qs_ranking=200+
jobs: job_1: company_size=51-200 employees; duration=<2; industry=Marketing, Advertising & Events; role=CTO | job_2: company_size=51-200 employees; duration=6-9; industry=IT Services & Digital Solutions; role=Founder, President | job_3: duration=2-3; role=Founder, Partner | job_4: company_size=201-500 employees; duration=<2; industry=Software Development; role=CTO"
40ab020f-74cd-44ac-babb-0da70cfb9ce3,"industry: Aerospace, Defense & Ship/Space
jobs: job_1: company_size=2-10 employees; duration=<2; industry=Public Safety & Security Services; role=CTO | job_2: company_size=2-10 employees; duration=<2; industry=Telecommunications Services; role=Co-Founder, CTO | job_3: company_size=5001-10000 employees; duration=2-3; industry=Armed Forces; role=Software Developer | job_4: company_size=11-50 employees; duration=<2; industry=Aerospace, Defense & Ship/Space; role=Software Developer"
df6b4281-1527-42b6-acae-e592bf60de7c,"industry: Technology, Information & Internet Platforms
educations: education_1: field=Divinity; qs_ranking=200+
jobs: job_1: duration=6-9; role=CTO, Managing Owner, Co-Founder | job_2: duration=6-9; role=Owner | job_3: company_size=51-200 employees; duration=<2; industry=Telecommunications Services; role=Webmaster | job_4: duration=<2; role=Senior Lead Site Engineer | job_5: company_size=501-1000 employees; duration=2-3; industry=Education & Training Services; role=Web Developer, Systems Integrator"
78ec83ea-7f37-4716-a750-4bf038fa8655,"industry: Entertainment & Live Arts
jobs: job_1: industry=Food & Beverage Production & Farming; role=Founder | job_2: duration=>9; role=President | job_3: duration=>9; industry=Film, TV, Animation & Photography; role=Actress | job_4: industry=Food & Beverage Production & Farming; role=CEO | job_5: company_size=2-10 employees; industry=Food & Beverage Production & Farming; role=CEO, President"
7c252fa4-eb38-442a-93fa-61141519bf11,"industry: IT Services & Digital Solutions
educations: education_1: degree=PhD; field=Electrical and Computer Engineering; qs_ranking=127 | education_2: degree=MS; field=Electrical and Computer Engineering; qs_ranking=127 | education_3: degree=BSE; field=Electrical Engineering; qs_ranking=200+ | education_4: degree=BS; field=Computer Science; qs_ranking=200+
jobs: job_1: company_size=2-10 employees; duration=<2; role=Software Analyst, Programmer"
7af4d90f-9534-4ae5-8168-4cef0bb9bc09,"industry: IT Services & Digital Solutions
educations: education_1: degree=MBA; field=Business Administration; qs_ranking=200+ | education_2: degree=BA; field=History and Mathematics; qs_ranking=200+
jobs: job_1: company_size=51-200 employees; duration=4-5; industry=Venture Capital & Private Equity; role=Managing Director | job_2: duration=2-3; role=Managing Director | job_3: company_size=11-50 employees; duration=<2; industry=Clinical & Diagnostic Healthcare; role=CEO | job_4: duration=4-5; role=Co-Founder | job_5: company_size=11-50 employees; duration=2-3; industry=Extractive Industries; role=Board Member, CFO, Head of BOP Overhaul & Repair | job_6: company_size=1001-5000 employees; duration=2-3; industry=Financial Services; role=Bank Administrator | job_7: duration=<2; role=Business Plan Administrator"
89074a23-f905-445f-a554-d5245bcd5da9,"industry: Technology, Information & Internet Platforms
educations: education_1: degree=MS; field=Electrical Engineering; qs_ranking=200+ | education_2: degree=BE; field=Electronics and Communication Engineering; qs_ranking=200+
jobs: job_1: duration=<2; role=Co-Founder, CEO | job_2: company_size=501-1000 employees; duration=6-9; industry=Financial Services; role=System Administrator"
8b13809c-94d4-41fd-bb7c-6cb7f2c8eaf4,jobs: job_1: role=Advisor | job_2: role=CEO
27571d10-b7d0-42fe-9cb6-3938aec602d0,"industry: Technology, Information & Internet Platforms
educations: education_1: degree=BA; field=Psychology; qs_ranking=200+
jobs: job_1: company_size=201-500 employees; duration=<2; industry=Marketing, Advertising & Events; role=Chief Business Officer | job_2: company_size=1001-5000 employees; duration=2-3; industry=Software Development; role=Advisor | job_3: company_size=11-50 employees; duration=<2; industry=Technology, Information & Internet Platforms; role=Advisor | job_4: company_size=501-1000 employees; duration=<2; industry=Technology, Information & Internet Platforms; role=Senior VP (Revenue) | job_5: duration=<2; role=Senior VP (Sales) | job_6: company_size=51-200 employees; duration=<2; industry=Internet Media & Publishing; role=President & CRO (Sales) | job_7: duration=<2; role=CRO | job_8: company_size=10001+ employees; duration=6-9; industry=Software Development; role=Executive Director (US Sales)"
adada657-d271-4ccd-a1d5-5ce5a39cac6b,"industry: Real Estate & Leasing
educations: education_1: degree=BA, MA; field=History; qs_ranking=200+
jobs: job_1: duration=2-3; industry=Real Estate & Leasing; role=Partner | job_2: duration=2-3; role=Co-Founder, CEO | job_3: company_size=10001+ employees; duration=4-5; industry=Education & Training Services; role=Director | job_4: company_size=10001+ employees; duration=>9; industry=Education & Training Services; role=Program Manager | job_5: company_size=1001-5000 employees; duration=4-5; industry=Telecommunications Services; role=Program Manager"
91e98b15-b3a2-44f4-9470-b549e73a116d,jobs: job_1: duration=2-3; role=Managing Partner
41f1c9d5-32f0-4886-827e-e00f72b2f01f,"industry: Apparel & Fashion
educations: education_1: field=Accounting and Finance; qs_ranking=200+ | education_2: field=Accounting and Finance; qs_ranking=200+
jobs: job_1: duration=<2; industry=Sports Teams & Leagues; role=Assistant Coach, Advisor | job_2: company_size=2-10 employees; duration=<2; industry=Sports Teams & Leagues; role=Head Coach | job_3: company_size=2-10 employees; duration=<2; industry=Sports Teams & Leagues; role=Executive Director"
0a1bce7e-0962-4ca2-96cd-675358888e7f,"industry: Software Development
educations: education_1: degree=MBA; field=Business Administration; qs_ranking=200+ | education_2: degree=PhD; field=Mechanical Engineering; qs_ranking=127 | education_3: degree=BTech; field=Mechanical Engineering; qs_ranking=200+
jobs: job_1: company_size=10001+ employees; duration=<2; industry=Electronic & Precision Equipment Manufacturing; role=Product Specialist | job_2: company_size=10001+ employees; duration=4-5; industry=Electronic & Precision Equipment Manufacturing; role=Product Lead | job_3: duration=<2; role=Research Associate"
b2e95227-c1cc-4b2c-b9f4-2f24608dca9a,"industry: Higher Education & Research
educations: education_1: degree=PhD; field=Management Information Systems; qs_ranking=200+ | education_2: degree=MS; field=Computer Science; qs_ranking=200+ | education_3: field=Computer Science; qs_ranking=77 | education_4: degree=Bachelor; field=Mathematical Sciences; qs_ranking=200+
jobs: job_1: company_size=1001-5000 employees; duration=<2; industry=Higher Education & Research; role=Chair | job_2: company_size=1001-5000 employees; duration=2-3; industry=Higher Education & Research; role=Associate Professor | job_3: company_size=1001-5000 employees; duration=6-9; industry=Higher Education & Research; role=Assistant Professor | job_4: company_size=10001+ employees; duration=4-5; industry=Higher Education & Research; role=Research Associate | job_5: company_size=1001-5000 employees; duration=<2; industry=Higher Education & Research; role=System Administrator, Academic Assistant"
b11c9855-13aa-4203-a46e-a6b3f381352d,"industry: Venture Capital & Private Equity
educations: education_1: degree=MBA; qs_ranking=200+ | education_2: degree=BBA; field=Accounting; qs_ranking=152
jobs: job_1: duration=2-3; role=Partner | job_2: company_size=1001-5000 employees; duration=4-5; industry=Higher Education & Research; role=New Venture Development Manager | job_3: duration=<2; industry=Financial Services; role=Senior Associate"
e454a24a-db4b-4eeb-a858-07e00c5d0d77,"industry: Technology, Information & Internet Platforms
educations: education_1: qs_ranking=200+ | education_2: degree=BS; field=Marketing and Finance; qs_ranking=88
jobs: job_1: company_size=2-10 employees; duration=2-3; industry=Marketing, Advertising & Events; role=President, Creative Director | job_2: duration=6-9; role=Co-Founder, Creative Director | job_3: company_size=201-500 employees; duration=<2; industry=Financial Services; role=Design Consultant | job_4: duration=<2; role=Founder"
8e010a0b-9df1-47c4-9219-c4c48461dd7d,"industry: Financial Services
educations: education_1: degree=BS; field=Business Management; qs_ranking=200+
jobs: job_1: duration=>9; role=President | job_2: duration=2-3; industry=Non‑Profit, NGO & Associations; role=Treasurer | job_3: company_size=201-500 employees; duration=<2; industry=Real Estate & Leasing; role=Realtor"
b244d235-1372-4747-829e-4ca1425a94e0,"industry: Software Development
educations: education_1: degree=Master; field=Computer Science; qs_ranking=200+
jobs: job_1: company_size=10001+ employees; duration=<2; industry=IT Services & Digital Solutions; role=Business Analyst | job_2: company_size=10001+ employees; duration=<2; industry=IT Services & Digital Solutions; role=Program Manager | job_3: company_size=10001+ employees; duration=2-3; industry=IT Services & Digital Solutions; role=Business Unit Manager | job_4: company_size=10001+ employees; duration=2-3; industry=IT Services & Digital Solutions; role=Project Manager | job_5: duration=<2; role=Team Lead | job_6: company_size=501-1000 employees; duration=<2; industry=IT Services & Digital Solutions; role=Software Developer | job_7: duration=<2; role=Developer"
66077fe5-b706-4475-bf54-9b9d06eda597,"industry: Education & Training Services
educations: education_1: degree=Master; field=Peace and Conflict Studies; qs_ranking=109 | education_2: degree=BA; field=International Relations; qs_ranking=200+
jobs: job_1: company_size=myself only employees; duration=2-3; industry=Management, Strategy & Professional Services; role=Consultant (Strategy & Policy) | job_2: company_size=51-200 employees; duration=2-3; industry=Higher Education & Research; role=Strategic Studies Program Coordinator | job_3: company_size=11-50 employees; duration=<2; industry=Government Policy & Legal Services; role=Press & Political Affairs Associate | job_4: duration=<2; industry=Government Policy & Legal Services; role=Public Affairs Team Lead"
fc310ef4-f298-428f-a360-79bbe4a1fdbe,"industry: Environmental & Waste Services
educations: education_1: degree=Bachelor; field=General Business; qs_ranking=200+
jobs: job_1: company_size=201-500 employees; duration=<2; industry=Environmental & Waste Services; role=Director (Business Development) | job_2: company_size=10001+ employees; duration=2-3; industry=Chemical & Pharmaceutical Manufacturing; role=Principal Account Manager | job_3: duration=2-3; role=Co-Founder, Principal | job_4: company_size=11-50 employees; duration=2-3; industry=Renewable Energy & Climate Tech; role=Director (Landfill Solutions) | job_5: duration=<2; role=Director (Strategic Accounts) | job_6: company_size=10001+ employees; duration=>9; industry=Wholesale, Import/Export & Business Supplies; role=Sales & Marketing Manager"
782b9052-44ae-41e3-94b8-82a21c877d40,"industry: Software Development
educations: education_1: degree=MSE; field=Technology Management; qs_ranking=26 | education_2: degree=BS; field=Computer Science; qs_ranking=200+ | education_3: degree=BA; field=Economics; qs_ranking=200+
jobs: job_1: company_size=1001-5000 employees; duration=<2; industry=Financial Services; role=Business Solutions Officer | job_2: duration=<2; role=Founder | job_3: company_size=10001+ employees; duration=<2; industry=Government Policy & Legal Services; role=Business Solutions Officer | job_4: duration=<2; role=Founder | job_5: company_size=10001+ employees; duration=4-5; industry=Government Policy & Legal Services; role=Information Analyst | job_6: company_size=10001+ employees; duration=6-9; industry=Government Policy & Legal Services; role=Consultant | job_7: duration=2-3; role=Software Developer"
df0e268f-d29b-4856-bc08-7d63ad06bc23,"industry: Food & Beverage Production & Farming
educations: education_1: degree=JD; field=Law; qs_ranking=200+ | education_2: degree=MPP; field=Public Policy; qs_ranking=200+ | education_3: degree=BS; field=Psychology; qs_ranking=200+
jobs: job_1: company_size=10001+ employees; duration=2-3; industry=Higher Education & Research; role=Staff Attorney | job_2: company_size=10001+ employees; duration=4-5; industry=Higher Education & Research; role=Assistant Director | job_3: company_size=10001+ employees; duration=2-3; industry=Higher Education & Research; role=Executive Director (Family Advocacy) | job_4: company_size=10001+ employees; duration=4-5; industry=Higher Education & Research; role=Senior Research Area Specialist"
49749b9d-d5d7-427d-9a69-900dc7902d69,"industry: Chemical & Pharmaceutical Manufacturing
educations: education_1: degree=MBA; field=Management; qs_ranking=200+ | education_2: degree=MS; field=Materials Science and Engineering; qs_ranking=4 | education_3: degree=PhD; field=Chemical and Biomolecular Engineering; qs_ranking=145 | education_4: degree=BS; field=Materials Science and Engineering; qs_ranking=8
jobs: job_1: company_size=11-50 employees; duration=2-3; industry=Medical Equipment Manufacturing; role=Senior Director (Corporate Development) | job_2: company_size=10001+ employees; duration=2-3; industry=IT Services & Digital Solutions; role=Senior Manager (Pharmaceuticals & Life Sciences, Health Industries Advisory) | job_3: company_size=501-1000 employees; duration=<2; industry=Management, Strategy & Professional Services; role=Health Care Business Manager | job_4: company_size=501-1000 employees; duration=<2; industry=Management, Strategy & Professional Services; role=Associate (Health Care Business) | job_5: company_size=11-50 employees; duration=<2; industry=Chemical & Pharmaceutical Manufacturing; role=Consultant (Commercial & Business Development) | job_6: company_size=51-200 employees; duration=2-3; industry=Biotechnology & Nanotechnology Research; role=Consultant (Commercial & Business Development) | job_7: company_size=51-200 employees; duration=2-3; industry=Biotechnology & Nanotechnology Research; role=Commercial Development & Finance Manager | job_8: company_size=10001+ employees; duration=<2; industry=Chemical & Pharmaceutical Manufacturing; role=Research Associate (Exploratory Biopharmaceutics & Drug Delivery) | job_9: company_size=201-500 employees; duration=<2; industry=Semiconductor Industries; role=Integration & Development Engineer"
15a952b5-890a-410c-b714-72798f95ec4a,"industry: Entertainment & Live Arts
educations: education_1: degree=MBA; field=General Management and Finance; qs_ranking=1 | education_2: degree=BS; field=Finance and Management; qs_ranking=26
jobs: job_1: duration=6-9; industry=Entertainment & Live Arts; role=Founder & Director | job_2: duration=6-9; role=Editor (Business & Finance) | job_3: duration=<2; role=Investor, Interim CEO | job_4: duration=<2; role=CEO | job_5: duration=<2; role=Operating Executive | job_6: duration=<2; role=CFO | job_7: duration=2-3; role=Consultant | job_8: duration=2-3; industry=Financial Services; role=General Partner | job_9: company_size=10001+ employees; duration=<2; industry=Entertainment & Live Arts; role=Director (Business Development) | job_10: company_size=1001-5000 employees; duration=<2; industry=Financial Services; role=Financial Analyst"
9f78be23-9470-4a8d-9dc8-6b34b40dae0a,"industry: Building Materials, Construction & Architecture
educations: education_1: degree=PhD; field=Urban Planning and Urban Design; qs_ranking=200+ | education_2: degree=BA; field=Psychology and Architecture; qs_ranking=200+
jobs: job_1: duration=>9; industry=Government Policy & Legal Services; role=President, Urban Design Researcher, Consultant | job_2: company_size=10001+ employees; duration=2-3; industry=Higher Education & Research; role=Research Assistant Professor | job_3: company_size=201-500 employees; duration=<2; industry=Higher Education & Research; role=Research Fellow, Adjunct Professor | job_4: company_size=5001-10000 employees; duration=2-3; industry=Higher Education & Research; role=Postdoctoral Fellow | job_5: company_size=10001+ employees; duration=<2; industry=Marketing, Advertising & Events; role=Assistant Account Executive | job_6: company_size=10001+ employees; duration=2-3; industry=Education & Training Services; role=Instructor"
e54b1ed5-fe23-4d25-a448-77e7f78389eb,"industry: Wholesale, Import/Export & Business Supplies
educations: education_1: degree=MBA; field=Business Administration; qs_ranking=200+
jobs: job_1: duration=<2; role=CEO | job_2: company_size=10001+ employees; duration=6-9; industry=Wholesale, Import/Export & Business Supplies; role=General Manager | job_3: duration=2-3; industry=Building Materials, Construction & Architecture; role=Head of Engineering Department"
6890e696-d079-4a8e-95fe-8dad244c2cba,"industry: Paper, Packaging & Containers Manufacturing
educations: education_1: degree=Bachelor of Science; field=Industrial Engineering; qs_ranking=200+
jobs: job_1: company_size=2-10 employees; duration=<2; industry=Paper, Packaging & Containers Manufacturing; role=Founder | job_2: company_size=51-200 employees; duration=<2; industry=Electronic & Precision Equipment Manufacturing; role=Lead Industrial Engineer, Director of Reclamation | job_3: company_size=2-10 employees; duration=<2; industry=Clinical & Diagnostic Healthcare; role=Project Architect (Orchid) | job_4: duration=<2; role=Founder, CEO | job_5: duration=<2; role=Junior Sales Executive | job_6: company_size=10001+ employees; duration=2-3; industry=Non‑Profit, NGO & Associations; role=Team Leader"
7cd4d4dc-54ae-47ac-a9c4-aa7cdac9409b,"industry: Industrial & Agricultural Machinery Manufacturing
educations: education_1: degree=BA; field=History; qs_ranking=4
jobs: job_1: company_size=2-10 employees; duration=<2; industry=Industrial & Agricultural Machinery Manufacturing; role=Co-Founder | job_2: company_size=2-10 employees; duration=2-3; industry=Entertainment & Live Arts; role=Co-Founder | job_3: company_size=11-50 employees; duration=<2; industry=Marketing, Advertising & Events; role=Senior Account Coordinator | job_4: company_size=11-50 employees; duration=<2; industry=Marketing, Advertising & Events; role=Freelance Copywriter | job_5: company_size=501-1000 employees; duration=2-3; industry=Marketing, Advertising & Events; role=Executive Creative Assistant"
93988e87-5bdd-4b20-9a0a-13100176fb4f,"industry: Software Development
educations: education_1: qs_ranking=200+
jobs: job_1: duration=<2; role=VP (Quality Control Director) | job_2: company_size=1001-5000 employees; duration=<2; industry=Aerospace, Defense & Ship/Space; role=Quality Assurance Black Box Tester | job_3: duration=<2; role=Freelance Web Developer | job_4: company_size=2-10 employees; duration=<2; industry=Non‑Profit, NGO & Associations; role=Design & Web Coordinator | job_5: duration=<2; industry=Entertainment & Live Arts; role=IT Director"
0e4f09f1-eb97-4b4d-ba89-35b056ed6c82,"industry: Renewable Energy & Climate Tech
educations: education_1: degree=MSc; field=Biotechnology; qs_ranking=194 | education_2: field=Bioinformatics; qs_ranking=200+ | education_3: field=Immunology and Pharmacology; qs_ranking=25 | education_4: field=Immunology; qs_ranking=25
jobs: job_1: company_size=11-50 employees; duration=<2; industry=Non‑Profit, NGO & Associations; role=Board Member | job_2: company_size=11-50 employees; duration=2-3; industry=Non‑Profit, NGO & Associations; role=CEO"
ce54206b-ab9c-402d-8bae-0becd08fc618,"industry: Software Development
educations: education_1: field=Business Administration and Entrepreneurship and Human-Computer Interaction; qs_ranking=200+
jobs: job_1: company_size=2-10 employees; duration=<2; industry=Industrial & Agricultural Machinery Manufacturing; role=Founder, CEO | job_2: company_size=11-50 employees; duration=<2; industry=Industrial & Agricultural Machinery Manufacturing; role=Co-Founder | job_3: company_size=201-500 employees; duration=<2; industry=Industrial & Agricultural Machinery Manufacturing; role=Distributor | job_4: company_size=2-10 employees; duration=<2; industry=Creative & Graphic Design; role=Consultant"
db3d0de3-a8c6-4b1a-8a56-57f50dd32975,"industry: Venture Capital & Private Equity
educations: education_1: field=Business Management; qs_ranking=6 | education_2: degree=BTech; field=Computer Science and Engineering; qs_ranking=200+
jobs: job_1: company_size=1001-5000 employees; duration=<2; industry=IT Services & Digital Solutions; role=Chief Architect (Embedded & Mobile Solutions) | job_2: duration=6-9; industry=IT Services & Digital Solutions; role=Co-Founder, CTO | job_3: company_size=11-50 employees; duration=<2; industry=Electronic & Precision Equipment Manufacturing; role=Product Manager | job_4: duration=<2; role=Product Developer | job_5: company_size=51-200 employees; duration=<2; industry=Software Development; role=Senior Software Engineer | job_6: duration=<2; role=Co-Founder | job_7: company_size=1001-5000 employees; duration=<2; industry=Software Development; role=Team Leader"
3200295c-3184-405b-88c2-f29eb25b849e,"industry: Technology, Information & Internet Platforms
educations: education_1: qs_ranking=6 | education_2: degree=BA; field=Economics; qs_ranking=61
jobs: job_1: duration=4-5; role=Co-Founder | job_2: company_size=5001-10000 employees; duration=<2; industry=Management, Strategy & Professional Services; role=Consultant | job_3: company_size=1001-5000 employees; duration=<2; industry=Management, Strategy & Professional Services; role=Analyst"
470df330-b69c-419e-bc9f-29dcf92d7943,"industry: Technology, Information & Internet Platforms
educations: education_1: degree=MBA; qs_ranking=200+ | education_2: degree=BBA; field=Business Administration and Management; qs_ranking=200+
jobs: job_1: duration=>9; role=Care Manager | job_2: company_size=10001+ employees; duration=<2; industry=Financial Services; role=Financial Advisor | job_3: duration=<2; role=Founder, CEO"
